sweep, beta, subsystem_id, M, E/J
0, 0.300000, 3422, -1.000000, -3200.000000
1, 0.300000, 3422, -0.812500, -2328.000000
2, 0.300000, 3422, -0.705000, -1944.000000
3, 0.300000, 3422, -0.603750, -1744.000000
4, 0.300000, 3422, -0.433750, -1284.000000
5, 0.300000, 3422, -0.457500, -1344.000000
6, 0.300000, 3422, -0.380000, -1292.000000
7, 0.300000, 3422, -0.328750, -1244.000000
8, 0.300000, 3422, -0.260000, -1176.000000
9, 0.300000, 3422, -0.252500, -1304.000000
10, 0.300000, 3422, -0.220000, -1316.000000
11, 0.300000, 3422, -0.151250, -1208.000000
12, 0.300000, 3422, -0.131250, -1144.000000
13, 0.300000, 3422, -0.175000, -1340.000000
14, 0.300000, 3422, -0.138750, -1212.000000
15, 0.300000, 3422, -0.151250, -1208.000000
16, 0.300000, 3422, -0.096250, -1296.000000
17, 0.300000, 3422, -0.028750, -1228.000000
18, 0.300000, 3422, -0.011250, -1184.000000
19, 0.300000, 3422, 0.043750, -1156.000000
20, 0.300000, 3422, 0.051250, -1092.000000
21, 0.300000, 3422, -0.026250, -1180.000000
22, 0.300000, 3422, -0.127500, -1056.000000
23, 0.300000, 3422, -0.178750, -1096.000000
24, 0.300000, 3422, -0.132500, -1056.000000
25, 0.300000, 3422, -0.198750, -1160.000000
26, 0.300000, 3422, -0.102500, -1188.000000
27, 0.300000, 3422, -0.076250, -1160.000000
28, 0.300000, 3422, -0.100000, -1172.000000
29, 0.300000, 3422, -0.090000, -1168.000000
30, 0.300000, 3422, -0.112500, -1096.000000
31, 0.300000, 3422, -0.075000, -1184.000000
32, 0.300000, 3422, -0.032500, -1180.000000
33, 0.300000, 3422, -0.057500, -1240.000000
34, 0.300000, 3422, -0.015000, -1168.000000
35, 0.300000, 3422, 0.003750, -1212.000000
36, 0.300000, 3422, 0.010000, -1096.000000
37, 0.300000, 3422, 0.042500, -1260.000000
38, 0.300000, 3422, 0.088750, -1164.000000
39, 0.300000, 3422, 0.042500, -1216.000000
40, 0.300000, 3422, -0.001250, -1244.000000
41, 0.300000, 3422, 0.027500, -1124.000000
42, 0.300000, 3422, 0.033750, -1108.000000
43, 0.300000, 3422, 0.038750, -1136.000000
44, 0.300000, 3422, -0.047500, -1120.000000
45, 0.300000, 3422, -0.033750, -1192.000000
46, 0.300000, 3422, -0.048750, -1200.000000
47, 0.300000, 3422, -0.052500, -1176.000000
48, 0.300000, 3422, -0.041250, -1092.000000
49, 0.300000, 3422, -0.001250, -1016.000000
50, 0.300000, 3422, -0.040000, -1100.000000
