sweep, beta, subsystem_id, M, E/J
0, 0.400000, 9476, -1.000000, -3200.000000
1, 0.400000, 9476, -0.923750, -2780.000000
2, 0.400000, 9476, -0.875000, -2580.000000
3, 0.400000, 9476, -0.853750, -2552.000000
4, 0.400000, 9476, -0.826250, -2408.000000
5, 0.400000, 9476, -0.801250, -2308.000000
6, 0.400000, 9476, -0.765000, -2264.000000
7, 0.400000, 9476, -0.750000, -2124.000000
8, 0.400000, 9476, -0.717500, -2120.000000
9, 0.400000, 9476, -0.703750, -2076.000000
10, 0.400000, 9476, -0.642500, -1940.000000
11, 0.400000, 9476, -0.653750, -1904.000000
12, 0.400000, 9476, -0.666250, -2028.000000
13, 0.400000, 9476, -0.650000, -1964.000000
14, 0.400000, 9476, -0.630000, -1980.000000
15, 0.400000, 9476, -0.646250, -2048.000000
16, 0.400000, 9476, -0.603750, -1940.000000
17, 0.400000, 9476, -0.577500, -1868.000000
18, 0.400000, 9476, -0.601250, -1904.000000
19, 0.400000, 9476, -0.571250, -1852.000000
20, 0.400000, 9476, -0.581250, -1856.000000
21, 0.400000, 9476, -0.578750, -1852.000000
22, 0.400000, 9476, -0.581250, -2020.000000
23, 0.400000, 9476, -0.562500, -1912.000000
24, 0.400000, 9476, -0.565000, -1892.000000
25, 0.400000, 9476, -0.600000, -1972.000000
26, 0.400000, 9476, -0.546250, -1904.000000
27, 0.400000, 9476, -0.542500, -1880.000000
28, 0.400000, 9476, -0.547500, -1856.000000
29, 0.400000, 9476, -0.532500, -1888.000000
30, 0.400000, 9476, -0.543750, -1920.000000
31, 0.400000, 9476, -0.530000, -1960.000000
32, 0.400000, 9476, -0.533750, -1928.000000
33, 0.400000, 9476, -0.518750, -1908.000000
34, 0.400000, 9476, -0.501250, -1812.000000
35, 0.400000, 9476, -0.527500, -1904.000000
36, 0.400000, 9476, -0.465000, -1832.000000
37, 0.400000, 9476, -0.446250, -1884.000000
38, 0.400000, 9476, -0.462500, -1880.000000
39, 0.400000, 9476, -0.480000, -1932.000000
40, 0.400000, 9476, -0.470000, -1916.000000
41, 0.400000, 9476, -0.495000, -2004.000000
42, 0.400000, 9476, -0.550000, -2072.000000
43, 0.400000, 9476, -0.512500, -2024.000000
44, 0.400000, 9476, -0.520000, -2044.000000
45, 0.400000, 9476, -0.521250, -2044.000000
46, 0.400000, 9476, -0.497500, -1984.000000
47, 0.400000, 9476, -0.506250, -1940.000000
48, 0.400000, 9476, -0.495000, -1960.000000
49, 0.400000, 9476, -0.507500, -1996.000000
50, 0.400000, 9476, -0.496250, -1860.000000
