sweep, beta, subsystem_id, M, E/J
0, 0.400000, 5307, -1.000000, -3200.000000
1, 0.400000, 5307, -0.948750, -2908.000000
2, 0.400000, 5307, -0.893750, -2648.000000
3, 0.400000, 5307, -0.875000, -2520.000000
4, 0.400000, 5307, -0.836250, -2444.000000
5, 0.400000, 5307, -0.816250, -2392.000000
6, 0.400000, 5307, -0.775000, -2248.000000
7, 0.400000, 5307, -0.761250, -2248.000000
8, 0.400000, 5307, -0.742500, -2192.000000
9, 0.400000, 5307, -0.745000, -2148.000000
10, 0.400000, 5307, -0.723750, -2128.000000
11, 0.400000, 5307, -0.710000, -2100.000000
12, 0.400000, 5307, -0.711250, -2120.000000
13, 0.400000, 5307, -0.671250, -2008.000000
14, 0.400000, 5307, -0.665000, -2072.000000
15, 0.400000, 5307, -0.660000, -2024.000000
16, 0.400000, 5307, -0.623750, -1924.000000
17, 0.400000, 5307, -0.620000, -1920.000000
18, 0.400000, 5307, -0.577500, -1892.000000
19, 0.400000, 5307, -0.547500, -1852.000000
20, 0.400000, 5307, -0.522500, -1828.000000
21, 0.400000, 5307, -0.567500, -1964.000000
22, 0.400000, 5307, -0.567500, -1956.000000
23, 0.400000, 5307, -0.566250, -1988.000000
24, 0.400000, 5307, -0.543750, -1900.000000
25, 0.400000, 5307, -0.523750, -1840.000000
26, 0.400000, 5307, -0.493750, -1860.000000
27, 0.400000, 5307, -0.531250, -1956.000000
28, 0.400000, 5307, -0.540000, -1936.000000
29, 0.400000, 5307, -0.556250, -1928.000000
30, 0.400000, 5307, -0.503750, -1796.000000
31, 0.400000, 5307, -0.501250, -1848.000000
32, 0.400000, 5307, -0.462500, -1744.000000
33, 0.400000, 5307, -0.453750, -1764.000000
34, 0.400000, 5307, -0.436250, -1804.000000
35, 0.400000, 5307, -0.441250, -1796.000000
36, 0.400000, 5307, -0.438750, -1856.000000
37, 0.400000, 5307, -0.498750, -1948.000000
38, 0.400000, 5307, -0.491250, -1900.000000
39, 0.400000, 5307, -0.467500, -1888.000000
40, 0.400000, 5307, -0.468750, -1820.000000
41, 0.400000, 5307, -0.475000, -1928.000000
42, 0.400000, 5307, -0.410000, -1924.000000
43, 0.400000, 5307, -0.458750, -1864.000000
44, 0.400000, 5307, -0.458750, -1852.000000
45, 0.400000, 5307, -0.463750, -1868.000000
46, 0.400000, 5307, -0.440000, -1800.000000
47, 0.400000, 5307, -0.503750, -1904.000000
48, 0.400000, 5307, -0.512500, -1936.000000
49, 0.400000, 5307, -0.463750, -1804.000000
50, 0.400000, 5307, -0.463750, -1780.000000
