sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9251, -1.000000, -3200.000000
1, 0.300000, 9251, -0.848750, -2380.000000
2, 0.300000, 9251, -0.696250, -1880.000000
3, 0.300000, 9251, -0.616250, -1652.000000
4, 0.300000, 9251, -0.532500, -1500.000000
5, 0.300000, 9251, -0.402500, -1332.000000
6, 0.300000, 9251, -0.350000, -1232.000000
7, 0.300000, 9251, -0.335000, -1220.000000
8, 0.300000, 9251, -0.333750, -1348.000000
9, 0.300000, 9251, -0.246250, -1188.000000
10, 0.300000, 9251, -0.253750, -1184.000000
11, 0.300000, 9251, -0.281250, -1280.000000
12, 0.300000, 9251, -0.251250, -1220.000000
13, 0.300000, 9251, -0.156250, -1092.000000
14, 0.300000, 9251, -0.146250, -1132.000000
15, 0.300000, 9251, -0.085000, -1104.000000
16, 0.300000, 9251, -0.091250, -1116.000000
17, 0.300000, 9251, -0.062500, -1088.000000
18, 0.300000, 9251, -0.070000, -1064.000000
19, 0.300000, 9251, -0.042500, -1056.000000
20, 0.300000, 9251, -0.020000, -1064.000000
21, 0.300000, 9251, -0.013750, -1200.000000
22, 0.300000, 9251, -0.003750, -1052.000000
23, 0.300000, 9251, -0.013750, -1112.000000
24, 0.300000, 9251, 0.072500, -1072.000000
25, 0.300000, 9251, 0.073750, -1124.000000
26, 0.300000, 9251, 0.055000, -1096.000000
27, 0.300000, 9251, 0.027500, -1036.000000
28, 0.300000, 9251, 0.053750, -1128.000000
29, 0.300000, 9251, 0.007500, -1072.000000
30, 0.300000, 9251, -0.032500, -1148.000000
31, 0.300000, 9251, -0.026250, -1048.000000
32, 0.300000, 9251, -0.005000, -1100.000000
33, 0.300000, 9251, -0.038750, -1096.000000
34, 0.300000, 9251, -0.047500, -1148.000000
35, 0.300000, 9251, -0.065000, -1136.000000
36, 0.300000, 9251, -0.011250, -1100.000000
37, 0.300000, 9251, 0.012500, -1104.000000
38, 0.300000, 9251, -0.006250, -1112.000000
39, 0.300000, 9251, -0.012500, -1048.000000
40, 0.300000, 9251, 0.006250, -1020.000000
41, 0.300000, 9251, -0.026250, -1008.000000
42, 0.300000, 9251, -0.002500, -1040.000000
43, 0.300000, 9251, 0.003750, -1096.000000
44, 0.300000, 9251, 0.042500, -1032.000000
45, 0.300000, 9251, 0.043750, -1120.000000
46, 0.300000, 9251, 0.038750, -1132.000000
47, 0.300000, 9251, 0.008750, -1076.000000
48, 0.300000, 9251, 0.022500, -1204.000000
49, 0.300000, 9251, 0.071250, -1304.000000
50, 0.300000, 9251, 0.107500, -1224.000000
