sweep, beta, subsystem_id, M, E/J
0, 0.400000, 4773, -1.000000, -3200.000000
1, 0.400000, 4773, -0.935000, -2836.000000
2, 0.400000, 4773, -0.871250, -2552.000000
3, 0.400000, 4773, -0.822500, -2392.000000
4, 0.400000, 4773, -0.761250, -2212.000000
5, 0.400000, 4773, -0.708750, -2104.000000
6, 0.400000, 4773, -0.712500, -2160.000000
7, 0.400000, 4773, -0.680000, -2012.000000
8, 0.400000, 4773, -0.657500, -1984.000000
9, 0.400000, 4773, -0.648750, -1944.000000
10, 0.400000, 4773, -0.662500, -2008.000000
11, 0.400000, 4773, -0.670000, -1940.000000
12, 0.400000, 4773, -0.655000, -1984.000000
13, 0.400000, 4773, -0.641250, -2052.000000
14, 0.400000, 4773, -0.570000, -1964.000000
15, 0.400000, 4773, -0.556250, -2036.000000
16, 0.400000, 4773, -0.506250, -2004.000000
17, 0.400000, 4773, -0.518750, -1964.000000
18, 0.400000, 4773, -0.506250, -1876.000000
19, 0.400000, 4773, -0.505000, -1852.000000
20, 0.400000, 4773, -0.496250, -1840.000000
21, 0.400000, 4773, -0.503750, -1824.000000
22, 0.400000, 4773, -0.530000, -1796.000000
23, 0.400000, 4773, -0.541250, -1936.000000
24, 0.400000, 4773, -0.521250, -1888.000000
25, 0.400000, 4773, -0.555000, -1888.000000
26, 0.400000, 4773, -0.538750, -1892.000000
27, 0.400000, 4773, -0.560000, -1988.000000
28, 0.400000, 4773, -0.563750, -1948.000000
29, 0.400000, 4773, -0.558750, -1800.000000
30, 0.400000, 4773, -0.535000, -1796.000000
31, 0.400000, 4773, -0.552500, -1796.000000
32, 0.400000, 4773, -0.540000, -1816.000000
33, 0.400000, 4773, -0.532500, -1820.000000
34, 0.400000, 4773, -0.503750, -1764.000000
35, 0.400000, 4773, -0.501250, -1860.000000
36, 0.400000, 4773, -0.495000, -1876.000000
37, 0.400000, 4773, -0.486250, -1848.000000
38, 0.400000, 4773, -0.445000, -1688.000000
39, 0.400000, 4773, -0.445000, -1696.000000
40, 0.400000, 4773, -0.497500, -1816.000000
41, 0.400000, 4773, -0.491250, -1828.000000
42, 0.400000, 4773, -0.501250, -1892.000000
43, 0.400000, 4773, -0.528750, -1900.000000
44, 0.400000, 4773, -0.528750, -1844.000000
45, 0.400000, 4773, -0.503750, -1928.000000
46, 0.400000, 4773, -0.536250, -1988.000000
47, 0.400000, 4773, -0.513750, -1860.000000
48, 0.400000, 4773, -0.512500, -1928.000000
49, 0.400000, 4773, -0.560000, -1984.000000
50, 0.400000, 4773, -0.563750, -1992.000000
