sweep, beta, subsystem_id, M, E/J
0, 0.400000, 327, -1.000000, -3200.000000
1, 0.400000, 327, -0.933750, -2848.000000
2, 0.400000, 327, -0.881250, -2652.000000
3, 0.400000, 327, -0.836250, -2476.000000
4, 0.400000, 327, -0.788750, -2320.000000
5, 0.400000, 327, -0.735000, -2180.000000
6, 0.400000, 327, -0.722500, -2092.000000
7, 0.400000, 327, -0.702500, -2108.000000
8, 0.400000, 327, -0.662500, -1972.000000
9, 0.400000, 327, -0.626250, -1976.000000
10, 0.400000, 327, -0.626250, -1992.000000
11, 0.400000, 327, -0.635000, -2068.000000
12, 0.400000, 327, -0.648750, -2168.000000
13, 0.400000, 327, -0.653750, -2124.000000
14, 0.400000, 327, -0.635000, -1984.000000
15, 0.400000, 327, -0.558750, -1984.000000
16, 0.400000, 327, -0.583750, -2032.000000
17, 0.400000, 327, -0.575000, -2020.000000
18, 0.400000, 327, -0.538750, -1916.000000
19, 0.400000, 327, -0.572500, -1912.000000
20, 0.400000, 327, -0.647500, -2056.000000
21, 0.400000, 327, -0.630000, -1996.000000
22, 0.400000, 327, -0.598750, -2020.000000
23, 0.400000, 327, -0.623750, -1940.000000
24, 0.400000, 327, -0.611250, -1932.000000
25, 0.400000, 327, -0.582500, -1924.000000
26, 0.400000, 327, -0.566250, -1944.000000
27, 0.400000, 327, -0.542500, -1856.000000
28, 0.400000, 327, -0.513750, -1900.000000
29, 0.400000, 327, -0.503750, -1928.000000
30, 0.400000, 327, -0.485000, -1944.000000
31, 0.400000, 327, -0.480000, -1948.000000
32, 0.400000, 327, -0.460000, -1896.000000
33, 0.400000, 327, -0.458750, -1892.000000
34, 0.400000, 327, -0.481250, -1936.000000
35, 0.400000, 327, -0.498750, -1944.000000
36, 0.400000, 327, -0.497500, -1908.000000
37, 0.400000, 327, -0.518750, -1976.000000
38, 0.400000, 327, -0.468750, -1952.000000
39, 0.400000, 327, -0.441250, -1884.000000
40, 0.400000, 327, -0.471250, -1896.000000
41, 0.400000, 327, -0.473750, -1872.000000
42, 0.400000, 327, -0.455000, -1828.000000
43, 0.400000, 327, -0.441250, -1828.000000
44, 0.400000, 327, -0.468750, -1908.000000
45, 0.400000, 327, -0.443750, -1896.000000
46, 0.400000, 327, -0.405000, -1936.000000
47, 0.400000, 327, -0.430000, -1916.000000
48, 0.400000, 327, -0.397500, -1772.000000
49, 0.400000, 327, -0.431250, -1864.000000
50, 0.400000, 327, -0.381250, -1832.000000
