sweep, beta, subsystem_id, M, E/J
0, 0.400000, 7141, -1.000000, -3200.000000
1, 0.400000, 7141, -0.930000, -2820.000000
2, 0.400000, 7141, -0.882500, -2612.000000
3, 0.400000, 7141, -0.847500, -2520.000000
4, 0.400000, 7141, -0.810000, -2432.000000
5, 0.400000, 7141, -0.807500, -2352.000000
6, 0.400000, 7141, -0.783750, -2268.000000
7, 0.400000, 7141, -0.732500, -2152.000000
8, 0.400000, 7141, -0.738750, -2172.000000
9, 0.400000, 7141, -0.721250, -2056.000000
10, 0.400000, 7141, -0.731250, -2160.000000
11, 0.400000, 7141, -0.750000, -2176.000000
12, 0.400000, 7141, -0.700000, -2048.000000
13, 0.400000, 7141, -0.695000, -2064.000000
14, 0.400000, 7141, -0.665000, -1976.000000
15, 0.400000, 7141, -0.663750, -2008.000000
16, 0.400000, 7141, -0.627500, -1904.000000
17, 0.400000, 7141, -0.615000, -1884.000000
18, 0.400000, 7141, -0.620000, -1976.000000
19, 0.400000, 7141, -0.623750, -1964.000000
20, 0.400000, 7141, -0.582500, -1868.000000
21, 0.400000, 7141, -0.597500, -1908.000000
22, 0.400000, 7141, -0.577500, -1948.000000
23, 0.400000, 7141, -0.602500, -1976.000000
24, 0.400000, 7141, -0.606250, -2048.000000
25, 0.400000, 7141, -0.610000, -2012.000000
26, 0.400000, 7141, -0.600000, -1980.000000
27, 0.400000, 7141, -0.586250, -1968.000000
28, 0.400000, 7141, -0.627500, -2104.000000
29, 0.400000, 7141, -0.605000, -2060.000000
30, 0.400000, 7141, -0.568750, -1952.000000
31, 0.400000, 7141, -0.530000, -1828.000000
32, 0.400000, 7141, -0.521250, -1868.000000
33, 0.400000, 7141, -0.513750, -1848.000000
34, 0.400000, 7141, -0.511250, -1832.000000
35, 0.400000, 7141, -0.553750, -2048.000000
36, 0.400000, 7141, -0.531250, -1892.000000
37, 0.400000, 7141, -0.491250, -1800.000000
38, 0.400000, 7141, -0.462500, -1692.000000
39, 0.400000, 7141, -0.440000, -1676.000000
40, 0.400000, 7141, -0.457500, -1724.000000
41, 0.400000, 7141, -0.500000, -1824.000000
42, 0.400000, 7141, -0.497500, -1900.000000
43, 0.400000, 7141, -0.516250, -2008.000000
44, 0.400000, 7141, -0.568750, -2060.000000
45, 0.400000, 7141, -0.523750, -1920.000000
46, 0.400000, 7141, -0.513750, -1932.000000
47, 0.400000, 7141, -0.488750, -1912.000000
48, 0.400000, 7141, -0.453750, -1872.000000
49, 0.400000, 7141, -0.458750, -1884.000000
50, 0.400000, 7141, -0.423750, -1912.000000
