sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9323, -1.000000, -3200.000000
1, 0.300000, 9323, -0.841250, -2380.000000
2, 0.300000, 9323, -0.696250, -1908.000000
3, 0.300000, 9323, -0.571250, -1632.000000
4, 0.300000, 9323, -0.466250, -1432.000000
5, 0.300000, 9323, -0.390000, -1272.000000
6, 0.300000, 9323, -0.350000, -1268.000000
7, 0.300000, 9323, -0.251250, -1244.000000
8, 0.300000, 9323, -0.213750, -1068.000000
9, 0.300000, 9323, -0.170000, -1164.000000
10, 0.300000, 9323, -0.166250, -1180.000000
11, 0.300000, 9323, -0.141250, -1088.000000
12, 0.300000, 9323, -0.118750, -1064.000000
13, 0.300000, 9323, -0.157500, -1148.000000
14, 0.300000, 9323, -0.137500, -1120.000000
15, 0.300000, 9323, -0.103750, -1156.000000
16, 0.300000, 9323, -0.057500, -968.000000
17, 0.300000, 9323, 0.021250, -1024.000000
18, 0.300000, 9323, 0.061250, -1124.000000
19, 0.300000, 9323, 0.022500, -1204.000000
20, 0.300000, 9323, 0.032500, -1036.000000
21, 0.300000, 9323, 0.001250, -1044.000000
22, 0.300000, 9323, -0.038750, -1068.000000
23, 0.300000, 9323, -0.077500, -1044.000000
24, 0.300000, 9323, -0.120000, -1148.000000
25, 0.300000, 9323, -0.085000, -1072.000000
26, 0.300000, 9323, -0.033750, -992.000000
27, 0.300000, 9323, -0.026250, -1124.000000
28, 0.300000, 9323, -0.102500, -1156.000000
29, 0.300000, 9323, -0.048750, -1172.000000
30, 0.300000, 9323, -0.093750, -1212.000000
31, 0.300000, 9323, -0.140000, -1108.000000
32, 0.300000, 9323, -0.163750, -1232.000000
33, 0.300000, 9323, -0.077500, -1224.000000
34, 0.300000, 9323, -0.086250, -1116.000000
35, 0.300000, 9323, -0.120000, -1152.000000
36, 0.300000, 9323, -0.115000, -1184.000000
37, 0.300000, 9323, -0.120000, -1232.000000
38, 0.300000, 9323, -0.116250, -1072.000000
39, 0.300000, 9323, -0.113750, -1160.000000
40, 0.300000, 9323, -0.112500, -1092.000000
41, 0.300000, 9323, -0.072500, -1112.000000
42, 0.300000, 9323, -0.077500, -1160.000000
43, 0.300000, 9323, -0.068750, -1220.000000
44, 0.300000, 9323, -0.035000, -1168.000000
45, 0.300000, 9323, 0.041250, -1184.000000
46, 0.300000, 9323, 0.042500, -1012.000000
47, 0.300000, 9323, 0.052500, -1108.000000
48, 0.300000, 9323, 0.117500, -1124.000000
49, 0.300000, 9323, 0.147500, -1188.000000
50, 0.300000, 9323, 0.176250, -1088.000000
