sweep, beta, subsystem_id, M, E/J
0, 0.400000, 3273, -1.000000, -3200.000000
1, 0.400000, 3273, -0.921250, -2780.000000
2, 0.400000, 3273, -0.880000, -2584.000000
3, 0.400000, 3273, -0.817500, -2376.000000
4, 0.400000, 3273, -0.781250, -2280.000000
5, 0.400000, 3273, -0.755000, -2264.000000
6, 0.400000, 3273, -0.746250, -2208.000000
7, 0.400000, 3273, -0.715000, -2144.000000
8, 0.400000, 3273, -0.705000, -2144.000000
9, 0.400000, 3273, -0.705000, -2136.000000
10, 0.400000, 3273, -0.718750, -2104.000000
11, 0.400000, 3273, -0.731250, -2236.000000
12, 0.400000, 3273, -0.716250, -2132.000000
13, 0.400000, 3273, -0.718750, -2152.000000
14, 0.400000, 3273, -0.710000, -2104.000000
15, 0.400000, 3273, -0.698750, -2200.000000
16, 0.400000, 3273, -0.712500, -2168.000000
17, 0.400000, 3273, -0.710000, -2184.000000
18, 0.400000, 3273, -0.695000, -2128.000000
19, 0.400000, 3273, -0.658750, -2004.000000
20, 0.400000, 3273, -0.600000, -1988.000000
21, 0.400000, 3273, -0.595000, -1972.000000
22, 0.400000, 3273, -0.582500, -1992.000000
23, 0.400000, 3273, -0.532500, -1832.000000
24, 0.400000, 3273, -0.526250, -1848.000000
25, 0.400000, 3273, -0.566250, -1872.000000
26, 0.400000, 3273, -0.556250, -1944.000000
27, 0.400000, 3273, -0.558750, -1924.000000
28, 0.400000, 3273, -0.542500, -1964.000000
29, 0.400000, 3273, -0.557500, -2008.000000
30, 0.400000, 3273, -0.550000, -2044.000000
31, 0.400000, 3273, -0.537500, -1916.000000
32, 0.400000, 3273, -0.577500, -1952.000000
33, 0.400000, 3273, -0.583750, -2048.000000
34, 0.400000, 3273, -0.507500, -1924.000000
35, 0.400000, 3273, -0.525000, -1980.000000
36, 0.400000, 3273, -0.566250, -1944.000000
37, 0.400000, 3273, -0.546250, -1960.000000
38, 0.400000, 3273, -0.535000, -1968.000000
39, 0.400000, 3273, -0.540000, -2052.000000
40, 0.400000, 3273, -0.525000, -2088.000000
41, 0.400000, 3273, -0.508750, -2112.000000
42, 0.400000, 3273, -0.500000, -2008.000000
43, 0.400000, 3273, -0.490000, -1888.000000
44, 0.400000, 3273, -0.458750, -1892.000000
45, 0.400000, 3273, -0.505000, -2032.000000
46, 0.400000, 3273, -0.508750, -2004.000000
47, 0.400000, 3273, -0.482500, -1936.000000
48, 0.400000, 3273, -0.487500, -2012.000000
49, 0.400000, 3273, -0.425000, -1956.000000
50, 0.400000, 3273, -0.441250, -2008.000000
