sweep, beta, subsystem_id, M, E/J
0, 0.300000, 494, -1.000000, -3200.000000
1, 0.300000, 494, -0.840000, -2388.000000
2, 0.300000, 494, -0.736250, -2024.000000
3, 0.300000, 494, -0.636250, -1756.000000
4, 0.300000, 494, -0.610000, -1648.000000
5, 0.300000, 494, -0.501250, -1492.000000
6, 0.300000, 494, -0.411250, -1424.000000
7, 0.300000, 494, -0.306250, -1336.000000
8, 0.300000, 494, -0.283750, -1264.000000
9, 0.300000, 494, -0.313750, -1328.000000
10, 0.300000, 494, -0.272500, -1264.000000
11, 0.300000, 494, -0.265000, -1164.000000
12, 0.300000, 494, -0.198750, -1180.000000
13, 0.300000, 494, -0.130000, -1108.000000
14, 0.300000, 494, -0.140000, -1288.000000
15, 0.300000, 494, -0.083750, -1144.000000
16, 0.300000, 494, -0.111250, -1208.000000
17, 0.300000, 494, -0.113750, -1192.000000
18, 0.300000, 494, -0.077500, -1192.000000
19, 0.300000, 494, -0.050000, -1140.000000
20, 0.300000, 494, -0.040000, -1172.000000
21, 0.300000, 494, 0.042500, -1060.000000
22, 0.300000, 494, 0.062500, -1112.000000
23, 0.300000, 494, 0.011250, -1180.000000
24, 0.300000, 494, 0.067500, -1144.000000
25, 0.300000, 494, 0.097500, -1024.000000
26, 0.300000, 494, 0.128750, -1012.000000
27, 0.300000, 494, 0.121250, -1136.000000
28, 0.300000, 494, 0.147500, -1136.000000
29, 0.300000, 494, 0.121250, -1148.000000
30, 0.300000, 494, 0.045000, -1076.000000
31, 0.300000, 494, 0.007500, -1048.000000
32, 0.300000, 494, 0.028750, -1016.000000
33, 0.300000, 494, -0.012500, -1044.000000
34, 0.300000, 494, -0.053750, -1080.000000
35, 0.300000, 494, -0.001250, -1060.000000
36, 0.300000, 494, 0.043750, -1048.000000
37, 0.300000, 494, -0.002500, -1268.000000
38, 0.300000, 494, -0.025000, -1104.000000
39, 0.300000, 494, -0.042500, -1220.000000
40, 0.300000, 494, -0.035000, -1200.000000
41, 0.300000, 494, -0.037500, -1196.000000
42, 0.300000, 494, 0.015000, -1164.000000
43, 0.300000, 494, 0.027500, -1076.000000
44, 0.300000, 494, 0.058750, -1212.000000
45, 0.300000, 494, 0.088750, -1148.000000
46, 0.300000, 494, 0.116250, -1076.000000
47, 0.300000, 494, 0.136250, -1156.000000
48, 0.300000, 494, 0.088750, -1116.000000
49, 0.300000, 494, 0.123750, -1188.000000
50, 0.300000, 494, 0.073750, -1140.000000
