sweep, beta, subsystem_id, M, E/J
0, 0.300000, 2663, -1.000000, -3200.000000
1, 0.300000, 2663, -0.825000, -2316.000000
2, 0.300000, 2663, -0.683750, -1868.000000
3, 0.300000, 2663, -0.582500, -1596.000000
4, 0.300000, 2663, -0.478750, -1412.000000
5, 0.300000, 2663, -0.373750, -1220.000000
6, 0.300000, 2663, -0.306250, -1140.000000
7, 0.300000, 2663, -0.252500, -1060.000000
8, 0.300000, 2663, -0.271250, -1188.000000
9, 0.300000, 2663, -0.241250, -1060.000000
10, 0.300000, 2663, -0.207500, -1152.000000
11, 0.300000, 2663, -0.196250, -1148.000000
12, 0.300000, 2663, -0.176250, -1116.000000
13, 0.300000, 2663, -0.170000, -1148.000000
14, 0.300000, 2663, -0.175000, -1300.000000
15, 0.300000, 2663, -0.111250, -1192.000000
16, 0.300000, 2663, -0.070000, -1136.000000
17, 0.300000, 2663, -0.086250, -1196.000000
18, 0.300000, 2663, -0.101250, -1248.000000
19, 0.300000, 2663, -0.096250, -1212.000000
20, 0.300000, 2663, -0.100000, -1220.000000
21, 0.300000, 2663, -0.107500, -1112.000000
22, 0.300000, 2663, -0.050000, -1056.000000
23, 0.300000, 2663, -0.063750, -1212.000000
24, 0.300000, 2663, -0.032500, -1168.000000
25, 0.300000, 2663, -0.038750, -1192.000000
26, 0.300000, 2663, -0.071250, -1176.000000
27, 0.300000, 2663, -0.041250, -1092.000000
28, 0.300000, 2663, 0.003750, -1092.000000
29, 0.300000, 2663, 0.012500, -1184.000000
30, 0.300000, 2663, -0.031250, -1008.000000
31, 0.300000, 2663, -0.013750, -1060.000000
32, 0.300000, 2663, 0.018750, -1024.000000
33, 0.300000, 2663, 0.006250, -1000.000000
34, 0.300000, 2663, 0.066250, -940.000000
35, 0.300000, 2663, 0.056250, -1092.000000
36, 0.300000, 2663, -0.017500, -1176.000000
37, 0.300000, 2663, -0.012500, -1092.000000
38, 0.300000, 2663, 0.007500, -1116.000000
39, 0.300000, 2663, -0.005000, -1160.000000
40, 0.300000, 2663, 0.037500, -1112.000000
41, 0.300000, 2663, 0.050000, -1036.000000
42, 0.300000, 2663, 0.041250, -1156.000000
43, 0.300000, 2663, 0.031250, -1180.000000
44, 0.300000, 2663, -0.003750, -1100.000000
45, 0.300000, 2663, -0.082500, -1124.000000
46, 0.300000, 2663, -0.152500, -1104.000000
47, 0.300000, 2663, -0.146250, -1100.000000
48, 0.300000, 2663, -0.118750, -1172.000000
49, 0.300000, 2663, -0.120000, -1168.000000
50, 0.300000, 2663, -0.101250, -1116.000000
