sweep, beta, subsystem_id, M, E/J
0, 0.400000, 4098, -1.000000, -3200.000000
1, 0.400000, 4098, -0.932500, -2816.000000
2, 0.400000, 4098, -0.902500, -2676.000000
3, 0.400000, 4098, -0.850000, -2536.000000
4, 0.400000, 4098, -0.787500, -2284.000000
5, 0.400000, 4098, -0.783750, -2352.000000
6, 0.400000, 4098, -0.768750, -2284.000000
7, 0.400000, 4098, -0.753750, -2276.000000
8, 0.400000, 4098, -0.720000, -2184.000000
9, 0.400000, 4098, -0.721250, -2224.000000
10, 0.400000, 4098, -0.696250, -2236.000000
11, 0.400000, 4098, -0.648750, -1980.000000
12, 0.400000, 4098, -0.645000, -2044.000000
13, 0.400000, 4098, -0.652500, -2132.000000
14, 0.400000, 4098, -0.622500, -1944.000000
15, 0.400000, 4098, -0.595000, -1868.000000
16, 0.400000, 4098, -0.540000, -1756.000000
17, 0.400000, 4098, -0.525000, -1716.000000
18, 0.400000, 4098, -0.548750, -1924.000000
19, 0.400000, 4098, -0.521250, -1800.000000
20, 0.400000, 4098, -0.565000, -1900.000000
21, 0.400000, 4098, -0.576250, -1896.000000
22, 0.400000, 4098, -0.546250, -1844.000000
23, 0.400000, 4098, -0.561250, -1996.000000
24, 0.400000, 4098, -0.596250, -1956.000000
25, 0.400000, 4098, -0.637500, -2084.000000
26, 0.400000, 4098, -0.643750, -2168.000000
27, 0.400000, 4098, -0.691250, -2232.000000
28, 0.400000, 4098, -0.673750, -2124.000000
29, 0.400000, 4098, -0.695000, -2200.000000
30, 0.400000, 4098, -0.687500, -2152.000000
31, 0.400000, 4098, -0.650000, -2104.000000
32, 0.400000, 4098, -0.643750, -2072.000000
33, 0.400000, 4098, -0.637500, -1960.000000
34, 0.400000, 4098, -0.596250, -1980.000000
35, 0.400000, 4098, -0.566250, -1968.000000
36, 0.400000, 4098, -0.588750, -2124.000000
37, 0.400000, 4098, -0.577500, -1948.000000
38, 0.400000, 4098, -0.583750, -1868.000000
39, 0.400000, 4098, -0.563750, -2008.000000
40, 0.400000, 4098, -0.565000, -2032.000000
41, 0.400000, 4098, -0.597500, -2116.000000
42, 0.400000, 4098, -0.593750, -2064.000000
43, 0.400000, 4098, -0.566250, -2016.000000
44, 0.400000, 4098, -0.563750, -1996.000000
45, 0.400000, 4098, -0.561250, -1936.000000
46, 0.400000, 4098, -0.553750, -1944.000000
47, 0.400000, 4098, -0.550000, -1976.000000
48, 0.400000, 4098, -0.536250, -1868.000000
49, 0.400000, 4098, -0.572500, -1952.000000
50, 0.400000, 4098, -0.582500, -1936.000000
