sweep, beta, subsystem_id, M, E/J
0, 0.400000, 2987, -1.000000, -3200.000000
1, 0.400000, 2987, -0.921250, -2760.000000
2, 0.400000, 2987, -0.875000, -2600.000000
3, 0.400000, 2987, -0.835000, -2456.000000
4, 0.400000, 2987, -0.793750, -2264.000000
5, 0.400000, 2987, -0.775000, -2256.000000
6, 0.400000, 2987, -0.767500, -2240.000000
7, 0.400000, 2987, -0.756250, -2224.000000
8, 0.400000, 2987, -0.757500, -2260.000000
9, 0.400000, 2987, -0.745000, -2212.000000
10, 0.400000, 2987, -0.727500, -2192.000000
11, 0.400000, 2987, -0.668750, -2104.000000
12, 0.400000, 2987, -0.668750, -2108.000000
13, 0.400000, 2987, -0.646250, -2020.000000
14, 0.400000, 2987, -0.611250, -1976.000000
15, 0.400000, 2987, -0.637500, -2088.000000
16, 0.400000, 2987, -0.641250, -2108.000000
17, 0.400000, 2987, -0.618750, -2148.000000
18, 0.400000, 2987, -0.575000, -2152.000000
19, 0.400000, 2987, -0.542500, -2116.000000
20, 0.400000, 2987, -0.503750, -2092.000000
21, 0.400000, 2987, -0.532500, -2104.000000
22, 0.400000, 2987, -0.520000, -2028.000000
23, 0.400000, 2987, -0.515000, -2116.000000
24, 0.400000, 2987, -0.511250, -2108.000000
25, 0.400000, 2987, -0.470000, -1976.000000
26, 0.400000, 2987, -0.455000, -2040.000000
27, 0.400000, 2987, -0.415000, -1892.000000
28, 0.400000, 2987, -0.388750, -1724.000000
29, 0.400000, 2987, -0.376250, -1796.000000
30, 0.400000, 2987, -0.357500, -1744.000000
31, 0.400000, 2987, -0.356250, -1748.000000
32, 0.400000, 2987, -0.343750, -1748.000000
33, 0.400000, 2987, -0.320000, -1812.000000
34, 0.400000, 2987, -0.301250, -1832.000000
35, 0.400000, 2987, -0.307500, -1888.000000
36, 0.400000, 2987, -0.355000, -1848.000000
37, 0.400000, 2987, -0.341250, -1852.000000
38, 0.400000, 2987, -0.330000, -1960.000000
39, 0.400000, 2987, -0.302500, -1920.000000
40, 0.400000, 2987, -0.326250, -1928.000000
41, 0.400000, 2987, -0.332500, -1892.000000
42, 0.400000, 2987, -0.391250, -1860.000000
43, 0.400000, 2987, -0.365000, -1872.000000
44, 0.400000, 2987, -0.345000, -1828.000000
45, 0.400000, 2987, -0.397500, -1988.000000
46, 0.400000, 2987, -0.387500, -1892.000000
47, 0.400000, 2987, -0.408750, -1876.000000
48, 0.400000, 2987, -0.433750, -1924.000000
49, 0.400000, 2987, -0.386250, -1784.000000
50, 0.400000, 2987, -0.391250, -1836.000000
