sweep, beta, subsystem_id, M, E/J
0, 0.400000, 4518, -1.000000, -3200.000000
1, 0.400000, 4518, -0.916250, -2728.000000
2, 0.400000, 4518, -0.862500, -2520.000000
3, 0.400000, 4518, -0.821250, -2444.000000
4, 0.400000, 4518, -0.807500, -2320.000000
5, 0.400000, 4518, -0.778750, -2268.000000
6, 0.400000, 4518, -0.758750, -2268.000000
7, 0.400000, 4518, -0.762500, -2320.000000
8, 0.400000, 4518, -0.747500, -2320.000000
9, 0.400000, 4518, -0.720000, -2244.000000
10, 0.400000, 4518, -0.647500, -2076.000000
11, 0.400000, 4518, -0.590000, -1852.000000
12, 0.400000, 4518, -0.522500, -1812.000000
13, 0.400000, 4518, -0.497500, -1752.000000
14, 0.400000, 4518, -0.550000, -1824.000000
15, 0.400000, 4518, -0.533750, -1772.000000
16, 0.400000, 4518, -0.541250, -1868.000000
17, 0.400000, 4518, -0.518750, -1812.000000
18, 0.400000, 4518, -0.552500, -1964.000000
19, 0.400000, 4518, -0.526250, -1860.000000
20, 0.400000, 4518, -0.555000, -1952.000000
21, 0.400000, 4518, -0.535000, -1920.000000
22, 0.400000, 4518, -0.535000, -1720.000000
23, 0.400000, 4518, -0.528750, -1824.000000
24, 0.400000, 4518, -0.500000, -1796.000000
25, 0.400000, 4518, -0.461250, -1768.000000
26, 0.400000, 4518, -0.458750, -1760.000000
27, 0.400000, 4518, -0.438750, -1692.000000
28, 0.400000, 4518, -0.461250, -1784.000000
29, 0.400000, 4518, -0.466250, -1896.000000
30, 0.400000, 4518, -0.457500, -1816.000000
31, 0.400000, 4518, -0.457500, -1736.000000
32, 0.400000, 4518, -0.440000, -1772.000000
33, 0.400000, 4518, -0.446250, -1820.000000
34, 0.400000, 4518, -0.395000, -1884.000000
35, 0.400000, 4518, -0.361250, -1752.000000
36, 0.400000, 4518, -0.402500, -1780.000000
37, 0.400000, 4518, -0.373750, -1712.000000
38, 0.400000, 4518, -0.415000, -1812.000000
39, 0.400000, 4518, -0.395000, -1776.000000
40, 0.400000, 4518, -0.350000, -1672.000000
41, 0.400000, 4518, -0.346250, -1600.000000
42, 0.400000, 4518, -0.376250, -1744.000000
43, 0.400000, 4518, -0.406250, -1796.000000
44, 0.400000, 4518, -0.386250, -1724.000000
45, 0.400000, 4518, -0.377500, -1764.000000
46, 0.400000, 4518, -0.401250, -1776.000000
47, 0.400000, 4518, -0.381250, -1808.000000
48, 0.400000, 4518, -0.371250, -1740.000000
49, 0.400000, 4518, -0.382500, -1760.000000
50, 0.400000, 4518, -0.387500, -1768.000000
