sweep, beta, subsystem_id, M, E/J
0, 0.300000, 1017, -1.000000, -3200.000000
1, 0.300000, 1017, -0.800000, -2228.000000
2, 0.300000, 1017, -0.717500, -1884.000000
3, 0.300000, 1017, -0.623750, -1648.000000
4, 0.300000, 1017, -0.527500, -1540.000000
5, 0.300000, 1017, -0.477500, -1412.000000
6, 0.300000, 1017, -0.482500, -1448.000000
7, 0.300000, 1017, -0.421250, -1276.000000
8, 0.300000, 1017, -0.355000, -1288.000000
9, 0.300000, 1017, -0.311250, -1280.000000
10, 0.300000, 1017, -0.233750, -1232.000000
11, 0.300000, 1017, -0.208750, -1208.000000
12, 0.300000, 1017, -0.185000, -1244.000000
13, 0.300000, 1017, -0.166250, -1196.000000
14, 0.300000, 1017, -0.152500, -1104.000000
15, 0.300000, 1017, -0.076250, -1120.000000
16, 0.300000, 1017, -0.052500, -1120.000000
17, 0.300000, 1017, -0.008750, -1168.000000
18, 0.300000, 1017, -0.053750, -1128.000000
19, 0.300000, 1017, -0.041250, -1128.000000
20, 0.300000, 1017, -0.061250, -1108.000000
21, 0.300000, 1017, -0.015000, -988.000000
22, 0.300000, 1017, 0.031250, -1072.000000
23, 0.300000, 1017, 0.046250, -1156.000000
24, 0.300000, 1017, 0.066250, -1220.000000
25, 0.300000, 1017, 0.062500, -1168.000000
26, 0.300000, 1017, 0.067500, -1192.000000
27, 0.300000, 1017, 0.096250, -1156.000000
28, 0.300000, 1017, 0.075000, -1140.000000
29, 0.300000, 1017, 0.080000, -1116.000000
30, 0.300000, 1017, 0.020000, -1160.000000
31, 0.300000, 1017, 0.040000, -1152.000000
32, 0.300000, 1017, -0.042500, -1144.000000
33, 0.300000, 1017, 0.003750, -1192.000000
34, 0.300000, 1017, 0.031250, -1148.000000
35, 0.300000, 1017, 0.027500, -1132.000000
36, 0.300000, 1017, -0.041250, -1108.000000
37, 0.300000, 1017, -0.041250, -1088.000000
38, 0.300000, 1017, -0.051250, -1096.000000
39, 0.300000, 1017, -0.015000, -1072.000000
40, 0.300000, 1017, -0.011250, -1112.000000
41, 0.300000, 1017, 0.002500, -1060.000000
42, 0.300000, 1017, -0.013750, -1184.000000
43, 0.300000, 1017, 0.041250, -1096.000000
44, 0.300000, 1017, 0.000000, -1200.000000
45, 0.300000, 1017, 0.001250, -1148.000000
46, 0.300000, 1017, 0.021250, -1232.000000
47, 0.300000, 1017, -0.016250, -1156.000000
48, 0.300000, 1017, 0.055000, -1204.000000
49, 0.300000, 1017, 0.033750, -1168.000000
50, 0.300000, 1017, 0.053750, -1076.000000
