sweep, beta, subsystem_id, M, E/J
0, 0.400000, 7707, -1.000000, -3200.000000
1, 0.400000, 7707, -0.916250, -2744.000000
2, 0.400000, 7707, -0.878750, -2608.000000
3, 0.400000, 7707, -0.866250, -2556.000000
4, 0.400000, 7707, -0.832500, -2416.000000
5, 0.400000, 7707, -0.773750, -2304.000000
6, 0.400000, 7707, -0.752500, -2280.000000
7, 0.400000, 7707, -0.713750, -2148.000000
8, 0.400000, 7707, -0.690000, -2156.000000
9, 0.400000, 7707, -0.710000, -2100.000000
10, 0.400000, 7707, -0.706250, -2140.000000
11, 0.400000, 7707, -0.681250, -2024.000000
12, 0.400000, 7707, -0.672500, -2092.000000
13, 0.400000, 7707, -0.662500, -2108.000000
14, 0.400000, 7707, -0.635000, -2092.000000
15, 0.400000, 7707, -0.641250, -2060.000000
16, 0.400000, 7707, -0.618750, -2072.000000
17, 0.400000, 7707, -0.635000, -2028.000000
18, 0.400000, 7707, -0.643750, -2060.000000
19, 0.400000, 7707, -0.608750, -2084.000000
20, 0.400000, 7707, -0.592500, -2124.000000
21, 0.400000, 7707, -0.556250, -2120.000000
22, 0.400000, 7707, -0.545000, -2016.000000
23, 0.400000, 7707, -0.523750, -1980.000000
24, 0.400000, 7707, -0.546250, -2000.000000
25, 0.400000, 7707, -0.571250, -2032.000000
26, 0.400000, 7707, -0.581250, -2052.000000
27, 0.400000, 7707, -0.551250, -1860.000000
28, 0.400000, 7707, -0.535000, -1852.000000
29, 0.400000, 7707, -0.556250, -1936.000000
30, 0.400000, 7707, -0.522500, -1868.000000
31, 0.400000, 7707, -0.541250, -1988.000000
32, 0.400000, 7707, -0.563750, -2044.000000
33, 0.400000, 7707, -0.581250, -1996.000000
34, 0.400000, 7707, -0.548750, -1912.000000
35, 0.400000, 7707, -0.547500, -1916.000000
36, 0.400000, 7707, -0.568750, -2028.000000
37, 0.400000, 7707, -0.582500, -1996.000000
38, 0.400000, 7707, -0.620000, -2096.000000
39, 0.400000, 7707, -0.555000, -2012.000000
40, 0.400000, 7707, -0.510000, -1992.000000
41, 0.400000, 7707, -0.481250, -1880.000000
42, 0.400000, 7707, -0.550000, -1948.000000
43, 0.400000, 7707, -0.556250, -1952.000000
44, 0.400000, 7707, -0.557500, -2020.000000
45, 0.400000, 7707, -0.522500, -2000.000000
46, 0.400000, 7707, -0.465000, -1956.000000
47, 0.400000, 7707, -0.440000, -1896.000000
48, 0.400000, 7707, -0.442500, -1852.000000
49, 0.400000, 7707, -0.420000, -1852.000000
50, 0.400000, 7707, -0.365000, -1856.000000
