sweep, beta, subsystem_id, M, E/J
0, 0.300000, 8019, -1.000000, -3200.000000
1, 0.300000, 8019, -0.837500, -2412.000000
2, 0.300000, 8019, -0.706250, -2000.000000
3, 0.300000, 8019, -0.615000, -1768.000000
4, 0.300000, 8019, -0.553750, -1612.000000
5, 0.300000, 8019, -0.462500, -1448.000000
6, 0.300000, 8019, -0.411250, -1296.000000
7, 0.300000, 8019, -0.315000, -1268.000000
8, 0.300000, 8019, -0.290000, -1260.000000
9, 0.300000, 8019, -0.222500, -1284.000000
10, 0.300000, 8019, -0.111250, -1136.000000
11, 0.300000, 8019, -0.106250, -1204.000000
12, 0.300000, 8019, -0.118750, -1196.000000
13, 0.300000, 8019, -0.097500, -1092.000000
14, 0.300000, 8019, -0.083750, -1088.000000
15, 0.300000, 8019, -0.152500, -1120.000000
16, 0.300000, 8019, -0.112500, -1220.000000
17, 0.300000, 8019, -0.108750, -1208.000000
18, 0.300000, 8019, -0.128750, -1108.000000
19, 0.300000, 8019, -0.126250, -1060.000000
20, 0.300000, 8019, -0.125000, -1132.000000
21, 0.300000, 8019, -0.140000, -1144.000000
22, 0.300000, 8019, -0.156250, -1152.000000
23, 0.300000, 8019, -0.120000, -1164.000000
24, 0.300000, 8019, -0.081250, -1200.000000
25, 0.300000, 8019, -0.015000, -1180.000000
26, 0.300000, 8019, -0.023750, -1112.000000
27, 0.300000, 8019, -0.027500, -1208.000000
28, 0.300000, 8019, 0.025000, -1108.000000
29, 0.300000, 8019, 0.073750, -1076.000000
30, 0.300000, 8019, 0.055000, -1012.000000
31, 0.300000, 8019, 0.016250, -1044.000000
32, 0.300000, 8019, -0.001250, -984.000000
33, 0.300000, 8019, -0.011250, -1172.000000
34, 0.300000, 8019, -0.037500, -1072.000000
35, 0.300000, 8019, -0.092500, -1084.000000
36, 0.300000, 8019, -0.083750, -1124.000000
37, 0.300000, 8019, -0.080000, -1116.000000
38, 0.300000, 8019, -0.067500, -1156.000000
39, 0.300000, 8019, -0.028750, -1100.000000
40, 0.300000, 8019, -0.052500, -1260.000000
41, 0.300000, 8019, 0.005000, -1144.000000
42, 0.300000, 8019, 0.007500, -1104.000000
43, 0.300000, 8019, -0.017500, -1184.000000
44, 0.300000, 8019, -0.096250, -1104.000000
45, 0.300000, 8019, -0.107500, -1160.000000
46, 0.300000, 8019, -0.108750, -1144.000000
47, 0.300000, 8019, -0.141250, -1120.000000
48, 0.300000, 8019, -0.156250, -1132.000000
49, 0.300000, 8019, -0.112500, -1096.000000
50, 0.300000, 8019, -0.118750, -1100.000000
