sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9715, -1.000000, -3200.000000
1, 0.300000, 9715, -0.835000, -2420.000000
2, 0.300000, 9715, -0.697500, -1964.000000
3, 0.300000, 9715, -0.603750, -1716.000000
4, 0.300000, 9715, -0.517500, -1476.000000
5, 0.300000, 9715, -0.431250, -1340.000000
6, 0.300000, 9715, -0.370000, -1404.000000
7, 0.300000, 9715, -0.250000, -1288.000000
8, 0.300000, 9715, -0.217500, -1252.000000
9, 0.300000, 9715, -0.185000, -1196.000000
10, 0.300000, 9715, -0.137500, -1200.000000
11, 0.300000, 9715, -0.107500, -1164.000000
12, 0.300000, 9715, -0.073750, -1160.000000
13, 0.300000, 9715, -0.063750, -1216.000000
14, 0.300000, 9715, -0.065000, -1120.000000
15, 0.300000, 9715, -0.050000, -1128.000000
16, 0.300000, 9715, -0.037500, -1148.000000
17, 0.300000, 9715, 0.037500, -1148.000000
18, 0.300000, 9715, 0.042500, -1108.000000
19, 0.300000, 9715, 0.041250, -1080.000000
20, 0.300000, 9715, 0.008750, -1172.000000
21, 0.300000, 9715, 0.061250, -1036.000000
22, 0.300000, 9715, 0.128750, -1144.000000
23, 0.300000, 9715, 0.102500, -1132.000000
24, 0.300000, 9715, 0.042500, -1152.000000
25, 0.300000, 9715, 0.073750, -1180.000000
26, 0.300000, 9715, 0.060000, -1196.000000
27, 0.300000, 9715, 0.056250, -1136.000000
28, 0.300000, 9715, 0.030000, -1108.000000
29, 0.300000, 9715, 0.063750, -1052.000000
30, 0.300000, 9715, 0.025000, -1100.000000
31, 0.300000, 9715, -0.016250, -1176.000000
32, 0.300000, 9715, -0.045000, -1136.000000
33, 0.300000, 9715, -0.086250, -968.000000
34, 0.300000, 9715, -0.057500, -1124.000000
35, 0.300000, 9715, -0.037500, -1116.000000
36, 0.300000, 9715, -0.035000, -1136.000000
37, 0.300000, 9715, -0.057500, -1220.000000
38, 0.300000, 9715, -0.060000, -1240.000000
39, 0.300000, 9715, -0.057500, -1264.000000
40, 0.300000, 9715, -0.060000, -1332.000000
41, 0.300000, 9715, -0.097500, -1176.000000
42, 0.300000, 9715, -0.115000, -1112.000000
43, 0.300000, 9715, -0.082500, -1116.000000
44, 0.300000, 9715, -0.040000, -1040.000000
45, 0.300000, 9715, -0.081250, -1152.000000
46, 0.300000, 9715, -0.062500, -1148.000000
47, 0.300000, 9715, -0.040000, -1104.000000
48, 0.300000, 9715, -0.065000, -1128.000000
49, 0.300000, 9715, -0.098750, -1096.000000
50, 0.300000, 9715, -0.116250, -1040.000000
