sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9569, -1.000000, -3200.000000
1, 0.300000, 9569, -0.823750, -2340.000000
2, 0.300000, 9569, -0.695000, -1868.000000
3, 0.300000, 9569, -0.623750, -1724.000000
4, 0.300000, 9569, -0.537500, -1508.000000
5, 0.300000, 9569, -0.527500, -1576.000000
6, 0.300000, 9569, -0.451250, -1424.000000
7, 0.300000, 9569, -0.390000, -1312.000000
8, 0.300000, 9569, -0.327500, -1208.000000
9, 0.300000, 9569, -0.286250, -1220.000000
10, 0.300000, 9569, -0.227500, -1212.000000
11, 0.300000, 9569, -0.218750, -1072.000000
12, 0.300000, 9569, -0.212500, -1104.000000
13, 0.300000, 9569, -0.215000, -1108.000000
14, 0.300000, 9569, -0.195000, -1116.000000
15, 0.300000, 9569, -0.210000, -1260.000000
16, 0.300000, 9569, -0.191250, -1168.000000
17, 0.300000, 9569, -0.165000, -1140.000000
18, 0.300000, 9569, -0.121250, -1196.000000
19, 0.300000, 9569, -0.103750, -1232.000000
20, 0.300000, 9569, -0.097500, -1204.000000
21, 0.300000, 9569, -0.131250, -1204.000000
22, 0.300000, 9569, -0.120000, -1292.000000
23, 0.300000, 9569, -0.045000, -1252.000000
24, 0.300000, 9569, -0.101250, -1284.000000
25, 0.300000, 9569, -0.092500, -1184.000000
26, 0.300000, 9569, -0.066250, -1160.000000
27, 0.300000, 9569, -0.067500, -1144.000000
28, 0.300000, 9569, -0.030000, -1188.000000
29, 0.300000, 9569, 0.012500, -1112.000000
30, 0.300000, 9569, 0.020000, -1024.000000
31, 0.300000, 9569, 0.056250, -1080.000000
32, 0.300000, 9569, -0.006250, -1032.000000
33, 0.300000, 9569, -0.015000, -1068.000000
34, 0.300000, 9569, 0.063750, -1016.000000
35, 0.300000, 9569, 0.066250, -1044.000000
36, 0.300000, 9569, 0.048750, -1100.000000
37, 0.300000, 9569, 0.045000, -1104.000000
38, 0.300000, 9569, 0.072500, -1032.000000
39, 0.300000, 9569, 0.032500, -1084.000000
40, 0.300000, 9569, 0.063750, -1056.000000
41, 0.300000, 9569, 0.061250, -936.000000
42, 0.300000, 9569, 0.100000, -1084.000000
43, 0.300000, 9569, 0.081250, -1052.000000
44, 0.300000, 9569, 0.057500, -1076.000000
45, 0.300000, 9569, 0.093750, -1084.000000
46, 0.300000, 9569, 0.073750, -1088.000000
47, 0.300000, 9569, 0.065000, -1128.000000
48, 0.300000, 9569, 0.082500, -1060.000000
49, 0.300000, 9569, 0.101250, -1012.000000
50, 0.300000, 9569, 0.045000, -1016.000000
