sweep, beta, subsystem_id, M, E/J
0, 0.300000, 8940, -1.000000, -3200.000000
1, 0.300000, 8940, -0.847500, -2460.000000
2, 0.300000, 8940, -0.733750, -2024.000000
3, 0.300000, 8940, -0.652500, -1776.000000
4, 0.300000, 8940, -0.511250, -1320.000000
5, 0.300000, 8940, -0.396250, -1252.000000
6, 0.300000, 8940, -0.308750, -1220.000000
7, 0.300000, 8940, -0.293750, -1132.000000
8, 0.300000, 8940, -0.216250, -1112.000000
9, 0.300000, 8940, -0.185000, -1104.000000
10, 0.300000, 8940, -0.181250, -1108.000000
11, 0.300000, 8940, -0.197500, -1128.000000
12, 0.300000, 8940, -0.185000, -1016.000000
13, 0.300000, 8940, -0.178750, -1040.000000
14, 0.300000, 8940, -0.251250, -1184.000000
15, 0.300000, 8940, -0.257500, -1180.000000
16, 0.300000, 8940, -0.198750, -1148.000000
17, 0.300000, 8940, -0.150000, -1116.000000
18, 0.300000, 8940, -0.086250, -1112.000000
19, 0.300000, 8940, -0.008750, -1108.000000
20, 0.300000, 8940, -0.006250, -1160.000000
21, 0.300000, 8940, 0.025000, -1152.000000
22, 0.300000, 8940, 0.048750, -1108.000000
23, 0.300000, 8940, 0.090000, -1044.000000
24, 0.300000, 8940, 0.066250, -1160.000000
25, 0.300000, 8940, 0.042500, -1212.000000
26, 0.300000, 8940, 0.037500, -1164.000000
27, 0.300000, 8940, -0.021250, -1192.000000
28, 0.300000, 8940, -0.050000, -1032.000000
29, 0.300000, 8940, 0.018750, -1096.000000
30, 0.300000, 8940, -0.002500, -1032.000000
31, 0.300000, 8940, -0.006250, -1068.000000
32, 0.300000, 8940, -0.001250, -1156.000000
33, 0.300000, 8940, -0.055000, -1196.000000
34, 0.300000, 8940, -0.045000, -1172.000000
35, 0.300000, 8940, -0.008750, -1164.000000
36, 0.300000, 8940, -0.007500, -1236.000000
37, 0.300000, 8940, 0.062500, -1204.000000
38, 0.300000, 8940, 0.008750, -1088.000000
39, 0.300000, 8940, 0.040000, -1136.000000
40, 0.300000, 8940, 0.047500, -1084.000000
41, 0.300000, 8940, 0.065000, -1076.000000
42, 0.300000, 8940, 0.061250, -1048.000000
43, 0.300000, 8940, 0.035000, -1168.000000
44, 0.300000, 8940, 0.062500, -1132.000000
45, 0.300000, 8940, 0.036250, -1080.000000
46, 0.300000, 8940, 0.026250, -1116.000000
47, 0.300000, 8940, 0.007500, -1144.000000
48, 0.300000, 8940, 0.037500, -1036.000000
49, 0.300000, 8940, 0.020000, -1052.000000
50, 0.300000, 8940, 0.052500, -1104.000000
