sweep, beta, subsystem_id, M, E/J
0, 0.400000, 164, -1.000000, -3200.000000
1, 0.400000, 164, -0.932500, -2844.000000
2, 0.400000, 164, -0.867500, -2576.000000
3, 0.400000, 164, -0.836250, -2460.000000
4, 0.400000, 164, -0.825000, -2428.000000
5, 0.400000, 164, -0.807500, -2364.000000
6, 0.400000, 164, -0.762500, -2276.000000
7, 0.400000, 164, -0.725000, -2164.000000
8, 0.400000, 164, -0.726250, -2084.000000
9, 0.400000, 164, -0.683750, -2004.000000
10, 0.400000, 164, -0.692500, -2140.000000
11, 0.400000, 164, -0.685000, -2028.000000
12, 0.400000, 164, -0.662500, -1972.000000
13, 0.400000, 164, -0.652500, -2012.000000
14, 0.400000, 164, -0.662500, -1924.000000
15, 0.400000, 164, -0.636250, -1872.000000
16, 0.400000, 164, -0.632500, -1940.000000
17, 0.400000, 164, -0.653750, -2028.000000
18, 0.400000, 164, -0.636250, -2016.000000
19, 0.400000, 164, -0.616250, -1976.000000
20, 0.400000, 164, -0.597500, -1924.000000
21, 0.400000, 164, -0.608750, -1904.000000
22, 0.400000, 164, -0.626250, -2000.000000
23, 0.400000, 164, -0.642500, -2000.000000
24, 0.400000, 164, -0.640000, -2024.000000
25, 0.400000, 164, -0.621250, -2048.000000
26, 0.400000, 164, -0.662500, -2000.000000
27, 0.400000, 164, -0.665000, -2020.000000
28, 0.400000, 164, -0.621250, -1924.000000
29, 0.400000, 164, -0.642500, -1996.000000
30, 0.400000, 164, -0.677500, -2000.000000
31, 0.400000, 164, -0.667500, -1968.000000
32, 0.400000, 164, -0.641250, -2116.000000
33, 0.400000, 164, -0.598750, -1968.000000
34, 0.400000, 164, -0.562500, -1900.000000
35, 0.400000, 164, -0.566250, -2000.000000
36, 0.400000, 164, -0.571250, -1952.000000
37, 0.400000, 164, -0.573750, -1996.000000
38, 0.400000, 164, -0.578750, -1968.000000
39, 0.400000, 164, -0.552500, -2048.000000
40, 0.400000, 164, -0.570000, -2036.000000
41, 0.400000, 164, -0.606250, -2088.000000
42, 0.400000, 164, -0.567500, -1964.000000
43, 0.400000, 164, -0.567500, -2024.000000
44, 0.400000, 164, -0.558750, -2076.000000
45, 0.400000, 164, -0.571250, -2036.000000
46, 0.400000, 164, -0.555000, -2012.000000
47, 0.400000, 164, -0.562500, -1996.000000
48, 0.400000, 164, -0.540000, -1972.000000
49, 0.400000, 164, -0.546250, -1920.000000
50, 0.400000, 164, -0.563750, -1892.000000
