sweep, beta, subsystem_id, M, E/J
0, 0.500000, 9122, -1.000000, -3200.000000
1, 0.500000, 9122, -0.970000, -3032.000000
2, 0.500000, 9122, -0.953750, -2960.000000
3, 0.500000, 9122, -0.953750, -2940.000000
4, 0.500000, 9122, -0.936250, -2852.000000
5, 0.500000, 9122, -0.956250, -2948.000000
6, 0.500000, 9122, -0.938750, -2888.000000
7, 0.500000, 9122, -0.915000, -2840.000000
8, 0.500000, 9122, -0.928750, -2868.000000
9, 0.500000, 9122, -0.906250, -2788.000000
10, 0.500000, 9122, -0.936250, -2860.000000
11, 0.500000, 9122, -0.933750, -2852.000000
12, 0.500000, 9122, -0.920000, -2776.000000
13, 0.500000, 9122, -0.915000, -2772.000000
14, 0.500000, 9122, -0.920000, -2820.000000
15, 0.500000, 9122, -0.908750, -2776.000000
16, 0.500000, 9122, -0.915000, -2824.000000
17, 0.500000, 9122, -0.895000, -2736.000000
18, 0.500000, 9122, -0.897500, -2780.000000
19, 0.500000, 9122, -0.903750, -2780.000000
20, 0.500000, 9122, -0.913750, -2832.000000
21, 0.500000, 9122, -0.917500, -2876.000000
22, 0.500000, 9122, -0.896250, -2760.000000
23, 0.500000, 9122, -0.905000, -2784.000000
24, 0.500000, 9122, -0.915000, -2856.000000
25, 0.500000, 9122, -0.923750, -2844.000000
26, 0.500000, 9122, -0.925000, -2856.000000
27, 0.500000, 9122, -0.916250, -2832.000000
28, 0.500000, 9122, -0.923750, -2844.000000
29, 0.500000, 9122, -0.927500, -2864.000000
30, 0.500000, 9122, -0.925000, -2832.000000
31, 0.500000, 9122, -0.917500, -2756.000000
32, 0.500000, 9122, -0.925000, -2824.000000
33, 0.500000, 9122, -0.927500, -2828.000000
34, 0.500000, 9122, -0.923750, -2796.000000
35, 0.500000, 9122, -0.912500, -2796.000000
36, 0.500000, 9122, -0.870000, -2652.000000
37, 0.500000, 9122, -0.895000, -2752.000000
38, 0.500000, 9122, -0.847500, -2660.000000
39, 0.500000, 9122, -0.865000, -2672.000000
40, 0.500000, 9122, -0.858750, -2648.000000
41, 0.500000, 9122, -0.863750, -2684.000000
42, 0.500000, 9122, -0.855000, -2648.000000
43, 0.500000, 9122, -0.883750, -2712.000000
44, 0.500000, 9122, -0.876250, -2672.000000
45, 0.500000, 9122, -0.907500, -2796.000000
46, 0.500000, 9122, -0.905000, -2780.000000
47, 0.500000, 9122, -0.903750, -2780.000000
48, 0.500000, 9122, -0.923750, -2860.000000
49, 0.500000, 9122, -0.917500, -2784.000000
50, 0.500000, 9122, -0.940000, -2916.000000
